country_code,nace_r2_code,year,gross_exports_usd_m,trade_available
BG,C28,2001,46.01844795390929,True
BG,C28,2002,56.637274380929114,True
BG,C28,2003,96.09311061230244,True
BG,C28,2004,204.26571013412814,True
BG,C28,2005,244.67890074919524,True
BG,C28,2006,372.77931772167756,True
BG,C28,2007,791.0646766597439,True
BG,C28,2008,835.189934714683,True
BG,C28,2009,448.40839440105424,True
BG,C28,2010,688.2771268633696,True
BG,C28,2011,1200.431845300827,True
BG,C28,2012,1157.4431700914179,True
BG,C28,2013,1293.098292024134,True
BG,C28,2014,1295.4830821662354,True
BG,C29-C30,2000,5.15322633667698,True
BG,C29-C30,2001,8.649823231600834,True
BG,C29-C30,2002,17.731339112803084,True
BG,C29-C30,2003,35.80744784953595,True
BG,C29-C30,2004,67.64510953942862,True
BG,C29-C30,2005,120.9609408982767,True
BG,C29-C30,2006,181.16282386892925,True
BG,C29-C30,2007,289.38174487137525,True
BG,C29-C30,2008,467.00896906715394,True
BG,C29-C30,2009,326.18901845791754,True
BG,C29-C30,2010,452.02450637761206,True
BG,C29-C30,2011,692.023043821162,True
BG,C29-C30,2012,662.016882803267,True
BG,C29-C30,2013,814.1173813693263,True
BG,C29-C30,2014,901.1474251528527,True
BG,C31-C33,2000,8.695556746552953,True
BG,C31-C33,2001,11.839716462035796,True
BG,C31-C33,2002,20.95577906588187,True
BG,C31-C33,2003,53.05529263725484,True
BG,C31-C33,2004,110.80574528134764,True
BG,C31-C33,2005,147.5250075650044,True
BG,C31-C33,2006,192.72236581980138,True
BG,C31-C33,2007,347.6094881387568,True
BG,C31-C33,2008,396.51510185983693,True
BG,C31-C33,2009,278.59004032691973,True
BG,C31-C33,2010,318.3768410973885,True
BG,C31-C33,2011,495.72124580854734,True
BG,C31-C33,2012,464.0739713235423,True
BG,C31-C33,2013,547.6456350948131,True
BG,C31-C33,2014,578.775056844523,True
CH,C10-C12,2000,1878.6094941592692,True
CH,C10-C12,2001,1875.3793949696937,True
CH,C10-C12,2002,2076.5202330849534,True
CH,C10-C12,2003,2464.1316425423574,True
CH,C10-C12,2004,2954.376410868772,True
CH,C10-C12,2005,3160.1975206818206,True
CH,C10-C12,2006,3793.5749721076136,True
CH,C10-C12,2007,4801.891053186155,True
CH,C10-C12,2008,6320.812936447535,True
CH,C10-C12,2009,6894.091774477762,True
CH,C10-C12,2010,8460.18288969115,True
CH,C10-C12,2011,11059.424983917364,True
CH,C10-C12,2012,10566.294928949868,True
CH,C10-C12,2013,10839.303125864604,True
CH,C10-C12,2014,11419.12173110895,True
CH,C13-C15,2000,1617.76975964364,True
CH,C13-C15,2001,1668.255178221422,True
CH,C13-C15,2002,1859.4188384224526,True
CH,C13-C15,2003,2205.2056749666604,True
CH,C13-C15,2004,2530.8356744961907,True
CH,C13-C15,2005,2555.164893032678,True
CH,C13-C15,2006,2663.6717310421395,True
CH,C13-C15,2007,2934.8002702405993,True
CH,C13-C15,2008,3433.843121573789,True
CH,C13-C15,2009,2806.459951030919,True
CH,C13-C15,2010,2954.0167990600626,True
CH,C13-C15,2011,3429.65340747516,True
CH,C13-C15,2012,3075.7528122736267,True
CH,C13-C15,2013,2936.9312053803956,True
CH,C13-C15,2014,3087.1469390348075,True
CH,C16-C18,2000,1999.4064752230122,True
CH,C16-C18,2001,1954.3996501897188,True
CH,C16-C18,2002,2083.2951569663437,True
CH,C16-C18,2003,2264.9180009242023,True
CH,C16-C18,2004,2546.8713951986365,True
CH,C16-C18,2005,2599.436434238721,True
CH,C16-C18,2006,2709.43891950318,True
CH,C16-C18,2007,3048.4830346818844,True
CH,C16-C18,2008,3125.769140908443,True
CH,C16-C18,2009,2776.977607130062,True
CH,C16-C18,2010,2734.972631662259,True
CH,C16-C18,2011,2720.2561471574877,True
CH,C16-C18,2012,2256.798562918383,True
CH,C16-C18,2013,2075.168670489419,True
CH,C16-C18,2014,2034.5349180361754,True
CH,C19,2000,665.9961230138947,True
CH,C19,2001,599.8227396977126,True
CH,C19,2002,568.7377635039736,True
CH,C19,2003,744.1568571087782,True
CH,C19,2004,870.7539083262047,True
CH,C19,2005,1134.2981659092031,True
CH,C19,2006,1585.539874561765,True
CH,C19,2007,1625.6791492682396,True
CH,C19,2008,2801.296504818053,True
CH,C19,2009,1456.4903033678854,True
CH,C19,2010,2066.406439376937,True
CH,C19,2011,3196.7141765132938,True
CH,C19,2012,3034.1627357422317,True
CH,C19,2013,3546.4795449745784,True
CH,C19,2014,3239.4807506936513,True
CH,C20-C21,2000,15170.20310396747,True
CH,C20-C21,2001,17974.13477692262,True
CH,C20-C21,2002,21027.063151419447,True
CH,C20-C21,2003,24680.824243640665,True
CH,C20-C21,2004,30382.64189661264,True
CH,C20-C21,2005,33670.69308360575,True
CH,C20-C21,2006,39619.75160804576,True
CH,C20-C21,2007,45359.42209203319,True
CH,C20-C21,2008,53880.12165421854,True
CH,C20-C21,2009,52114.913113939314,True
CH,C20-C21,2010,59001.905373113725,True
CH,C20-C21,2011,67208.77437188207,True
CH,C20-C21,2012,65879.8962834602,True
CH,C20-C21,2013,65232.777068291995,True
CH,C20-C21,2014,70588.49381568658,True
CH,C22-C23,2000,2287.48139516667,True
CH,C22-C23,2001,2254.784037612437,True
CH,C22-C23,2002,2407.5448923069935,True
CH,C22-C23,2003,2928.557425530836,True
CH,C22-C23,2004,3490.0401859341114,True
CH,C22-C23,2005,3528.4341274063268,True
CH,C22-C23,2006,3953.226285367823,True
CH,C22-C23,2007,4687.890815597779,True
CH,C22-C23,2008,5311.170833826575,True
CH,C22-C23,2009,4128.5127806952205,True
CH,C22-C23,2010,4754.019299221694,True
CH,C22-C23,2011,5389.432400386563,True
CH,C22-C23,2012,4729.09182841924,True
CH,C22-C23,2013,4724.61925234719,True
CH,C22-C23,2014,5041.749682663488,True
CH,C24-C25,2000,6284.254697721155,True
CH,C24-C25,2001,5855.536094112782,True
CH,C24-C25,2002,5799.342922200028,True
CH,C24-C25,2003,6411.630268015435,True
CH,C24-C25,2004,7815.689971981684,True
CH,C24-C25,2005,7728.769539843986,True
CH,C24-C25,2006,9562.432395849442,True
CH,C24-C25,2007,11436.47168419206,True
CH,C24-C25,2008,12793.261864193639,True
CH,C24-C25,2009,8543.213991890803,True
CH,C24-C25,2010,10323.411206570112,True
CH,C24-C25,2011,12573.859459237434,True
CH,C24-C25,2012,10904.294349698974,True
CH,C24-C25,2013,10522.73801174532,True
CH,C24-C25,2014,10919.368964385536,True
CH,C26-C27,2000,14030.111692466711,True
CH,C26-C27,2001,14003.221087193062,True
CH,C26-C27,2002,14229.854460513034,True
CH,C26-C27,2003,16543.36782283863,True
CH,C26-C27,2004,19795.580913866812,True
CH,C26-C27,2005,22108.47978997027,True
CH,C26-C27,2006,24594.475329438366,True
CH,C26-C27,2007,28675.634694141823,True
CH,C26-C27,2008,34516.99731931621,True
CH,C26-C27,2009,27579.372730753792,True
CH,C26-C27,2010,33377.19645860225,True
CH,C26-C27,2011,40864.44443051641,True
CH,C26-C27,2012,39328.729451136314,True
CH,C26-C27,2013,38221.15689162969,True
CH,C26-C27,2014,39262.944538930446,True
CH,C28,2000,10805.117127040372,True
CH,C28,2001,10704.33071900631,True
CH,C28,2002,10370.361560977406,True
CH,C28,2003,11507.048148313681,True
CH,C28,2004,14021.338187145875,True
CH,C28,2005,14237.94432422448,True
CH,C28,2006,16377.239196853068,True
CH,C28,2007,19423.923837398237,True
CH,C28,2008,22328.055552499674,True
CH,C28,2009,15884.297895507982,True
CH,C28,2010,18671.828079108804,True
CH,C28,2011,22633.067030224243,True
CH,C28,2012,18160.737515799705,True
CH,C28,2013,17613.91401483821,True
CH,C28,2014,18736.735518622743,True
CH,C29-C30,2000,1154.984365624065,True
CH,C29-C30,2001,1176.3612081863162,True
CH,C29-C30,2002,1903.7232608298505,True
CH,C29-C30,2003,2256.3557541904866,True
CH,C29-C30,2004,2531.5680933561903,True
CH,C29-C30,2005,2283.863641300417,True
CH,C29-C30,2006,2665.8667081557232,True
CH,C29-C30,2007,3280.6840535778974,True
CH,C29-C30,2008,3895.500773061136,True
CH,C29-C30,2009,3505.3774705468213,True
CH,C29-C30,2010,3292.1613718586136,True
CH,C29-C30,2011,4798.980149142925,True
CH,C29-C30,2012,4778.053068171013,True
CH,C29-C30,2013,4652.555105275421,True
CH,C29-C30,2014,5140.814520983229,True
CH,C31-C33,2000,3597.765171806809,True
CH,C31-C33,2001,3728.404644275589,True
CH,C31-C33,2002,4907.527095246017,True
CH,C31-C33,2003,5589.366865137216,True
CH,C31-C33,2004,6441.150908580976,True
CH,C31-C33,2005,6633.670634015213,True
CH,C31-C33,2006,7135.266269194687,True
CH,C31-C33,2007,8238.063195432522,True
CH,C31-C33,2008,9667.676050467504,True
CH,C31-C33,2009,8446.021436109306,True
CH,C31-C33,2010,9152.17512708556,True
CH,C31-C33,2011,10579.546569758855,True
CH,C31-C33,2012,10662.261752957473,True
CH,C31-C33,2013,11273.106127040512,True
CH,C31-C33,2014,11865.870679469303,True
CY,C10-C12,2000,106.29580051953576,True
CY,C10-C12,2001,97.89693640215069,True
CY,C10-C12,2002,69.29663390133783,True
CY,C10-C12,2003,63.49288963470008,True
CY,C10-C12,2004,54.490628908819644,True
CY,C10-C12,2005,43.520826716140846,True
CY,C10-C12,2006,11.516327380864368,True
CY,C10-C12,2007,36.47823529704806,True
CY,C10-C12,2008,44.77891663072114,True
CY,C10-C12,2009,18.07640154810656,True
CY,C10-C12,2010,29.78381056451917,True
CY,C10-C12,2011,14.089524878804923,True
CY,C10-C12,2012,29.699588718083078,True
CY,C10-C12,2013,8.181177071529874,True
CY,C10-C12,2014,130.71263453586857,True
CY,C13-C15,2000,14.136106513679294,True
CY,C13-C15,2001,6.792606219905252,True
CY,C13-C15,2002,8.002098119480891,True
CY,C13-C15,2003,8.663279559267139,True
CY,C13-C15,2004,9.888250208758748,True
CY,C13-C15,2005,9.989391719246143,True
CY,C13-C15,2006,8.061747987429996,True
CY,C13-C15,2007,23.11513176878887,True
CY,C13-C15,2008,26.270881407523817,True
CY,C13-C15,2009,9.502934684953672,True
CY,C13-C15,2010,13.787112890756418,True
CY,C13-C15,2011,6.350265246323275,True
CY,C13-C15,2012,17.55619382587966,True
